চাপক	O
দেৱী	O
দুৰ্গাৰ	B-PER
ভৰিৰ	O
চাপ	O
বুলি	O
বিশ্বাস	O
কৰা	O
হয়	O
।	O

গুৱাহাটীত	B-LOC
অৱস্থিত	O
ঐতিহাসিক	O
পুখুৰীসমূহৰ	O
ভিতৰত	O
ই	O
অন্যতম	O
।	O

যাত্ৰা	O
চলি	O
থাকিল	O
।	O

শিৱদৌলৰ	O
পূৱে	O
বিষ্ণু	O
দ'ল	O
আৰু	O
পশ্চিমে	O
দেবী	O
দ'ল	O
।	O

স্বৰ্গদেউ	O
শিৱসিংহই	B-PER
সুন্দৰীদিয়া	B-LOC
সত্ৰক	I-LOC
মাটি	O
দান	O
কৰিছিল	O
।	O

হিট	B-FAC
-	I-FAC
থ্ৰ	I-FAC
এয়াৰপ'ৰ্টত	I-FAC
(	O
লণ্ডনৰ	B-LOC
)	O
অলপ	O
সময়	O
ৰওঁতেই	O
মোৰ	O
বাইদেউৰ	O
ছোৱালী	O
গীতাক	B-PER
লগ	O
পালো	O
।	O

মৌচুমী	O
ঋতুৰ	O
শেষভাগত	O
,	O
বিশেষকৈ	O
অমাৱস্যা	O
আৰু	O
কুঁৱলীৰে	O
ঢকা	O
ৰাতি	O
৬	O
বজাৰ	O
পৰা	O
৯:৩০	O
বজাৰ	O
ভিতৰত	O
এই	O
ঘটনা	O
হয়	O
।	O

বৰ্তমান	O
ই	O
এক	O
পৰ্যটন	O
কেন্দ্ৰ	O
।	O

আচলতে	O
ভ্ৰমণ	O
কৰি	O
ময়ো	O
সিমান	O
ভাল	O
নাপাও	O
যদিও	O
মাজে	O
মাজে	O
ভ্ৰমণৰ	O
আনন্দ	O
লওঁ	O
।	O

আমি	O
চোৱা	O
দৰ্শনীটোত	O
পুৰুষৰ	O
পৰা	O
নাৰী	O
হোৱা	O
সকলৰ	O
কাষত	O
বহুসংখ্যক	O
পুৰুষ	O
সমাবেত	O
হোৱা	O
কথাটোত	O
বৰ	O
আচৰিত	O
আমোদ	O
পাইছিলো	O
।	O

শিৱক	B-PER
এনেদৰে	O
গুপ্ত	O
কৰি	O
থোৱাৰ	O
বাবেই	O
এই	O
মন্দিৰ	O
গুপ্তেশ্বৰ	B-LOC
নামেৰে	O
জনাজাত	O
হ'ল	O
।	O

কাৰ্ডখনৰ	O
নম্বৰটো	O
কাউণ্টাৰত	O
জিলিকি	O
উঠিব	O
।	O

শোভনাই	B-PER
অনিল	B-PER
মহন্তই	I-PER
কোৱা	O
কথা	O
মনত	O
পেলাই	O
মাত্ৰ	O
শলাগিলে	O
,	O
ওঁ	O
মনত	O
পৰিছে	O
পলুদা	B-PER
।	O

মোৰ	O
দুঃসাহসটো	O
দেখি	O
পুলিচজনে	O
বিৰ্চূতি	O
খালে	O
।	O

মাইবং	B-LOC
১৬	O
আৰু	O
১৮	O
শতিকাত	O
ডিমাচা	B-MISC
ৰাজত্বৰ	O
সময়ত	O
ৰাজধানী	O
আছিল	O
বুলি	O
জনা	O
যায়	O
।	O

শেষৰাতি	O
ট্ৰেইনৰ	O
ভিতৰত	O
হঠাতে	O
কাফেলা	O
বুলি	O
চিঞৰ	O
শুনিলো	O
।	O

অৰ্থনৈতিক	O
দিশৰপৰা	O
গুৰুত্বৰ	O
উপৰিও	O
ইয়াৰ	O
আশে	O
-	O
পাশে	O
বহুতো	O
কাৰ্যালয়	O
,	O
শিক্ষানুষ্ঠান	O
আৰু	O
আৰু	O
বসতিস্থল	O
আছে	O
।	O

এই	O
জলাশয়বোৰত	O
নাৱেৰে	O
পক্ষী	O
নিৰীক্ষণৰ	O
সু	O
-	O
ব্যৱস্থা	O
আছে	O
।	O

গোৱালপাৰা	B-LOC
নগৰৰ	O
ভূখণ্ড	O
এসময়ত	O
কোঁচ	B-MISC
-	I-MISC
ৰাজবংশী	I-MISC
সাম্ৰাজ্যৰ	O
অন্তৰ্ভুক্ত	O
আছিল	O
।	O

কোৱা	O
বাহুল্য	O
যে	O
এনে	O
কঠোৰ	O
তালাচী	O
ব্যৱস্থাই	O
আন্তঃৰাজ্যিক	O
চোৰাং	O
কাৰবাৰী	O
আৰু	O
আক্ৰমণৰ	O
উদ্দেশ্যৰে	O
অহা	O
সন্ত্ৰাসবাদীক	O
প্ৰৱেশত	O
বাধা	O
দিব	O
।	O

সেয়ে	O
আমাৰ	O
দেশে	O
এই	O
দুটা	O
দিশৰ	O
ওপৰত	O
বেছি	O
গুৰুত্ব	O
দিয়ে	O
।	O

ইয়াত	O
আছে	O
কলা	O
-	O
বাণিজ্য	O
-	O
অভিযান্ত্ৰিক	O
আৰু	O
তথ্য	O
-	O
প্ৰযুক্তি	O
মিলাই	O
প্ৰায়	O
৫০	O
টা	O
বিভাগ	O
আৰু	O
ইয়াৰ	O
ছাত্ৰৰ	O
সংখ্যা	O
প্ৰায়	O
৩০০০	O
।	O

হয়তো	O
আমেৰিকানসকলৰ	B-MISC
বাবে	O
সেয়া	O
সাধাৰণ	O
ঘটনাই	O
আছিল	O
।	O

প্ৰতিটো	O
খণ্ডত	O
একোজনকৈ	O
হেল্থ	O
প্ৰম'টাৰ	O
থাকে	O
।	O

অৱশ্যে	O
গুৱাহাটীৰ	B-LOC
অন্য	O
এক	O
পৰিচয়	O
হ'ল	O
ইয়াৰ	O
মন্দিৰ	O
আৰু	O
ধৰ্মীয়	O
স্থানসমূহ	O
।	O

যাত্ৰীৰ	O
উপৰিও	O
লঘু	O
যান	O
-	O
বাহন	O
পাৰাপাৰ	O
কৰাৰ	O
ব্যৱস্থাও	O
ফেৰী	O
সমূহত	O
আছে	O
।	O

সমুদ্ৰৰ	O
তীৰত	O
অখংখ্য	O
ঝাওবন	O
আছে	O
।	O

বিদেশৰ	O
পৰা	O
ৰপ্ত	O
দিনৰ	O
অন্তত	O
জননী	O
জন্মভূমিত	O
ভৰি	O
দি	O
দেশৰ	O
মানুহৰ	O
এই	O
মানসিকতা	O
উপলব্ধি	O
কৰি	O
মোৰ	O
অন্তৰখন	O
বিষাই	O
উঠিল	O
।	O

মূল	O
গুৱাহাটীৰ	B-LOC
পৰা	O
১৪	O
কি:মি:	O
আঁতৰত	O
আশ্ৰমখন	O
অৱস্থিত	O
।	O

এই	O
লিংগটোৰ	O
আকাৰ	O
প্ৰায়	O
৩	O
ফুট	O
।	O

এতিয়া	O
অভয়াৰণ্যখন	O
সম্পূৰ্ণভাৱে	O
চাহ	O
বাগিছা	O
আৰু	O
সৰু	O
সৰু	O
গাঁৱেৰে	O
আবৃত	O
হ'লেও	O
এটা	O
সময়ত	O
ই	O
নাগালেণ্ডৰ	B-LOC
ভিতৰুৱা	O
অৰণ্যৰ	O
লগতো	O
সংযুক্ত	O
আছিল	O
।	O

প্ৰবল	O
পৰাক্ৰমী	O
এই	O
দ'দান	B-PER
ৰজা	O
হেনো	O
প্ৰথমে	O
বাণ	B-PER
ৰজাৰ	O
সেনাপতি	O
আছিল	O
।	O

কালিন্দ্ৰী	B-PER
আই	I-PER
পাটবাউসীৰ	B-LOC
পৰা	O
সুন্দৰীদিয়ালৈ	B-LOC
আহোঁতে	O
শংকৰদেৱে	B-PER
লিখা	O
পুথি	O
-	O
পাঁজিসমূহৰ	O
বহুখিনি	O
লৈ	O
আহিছিল	O
আৰু	O
ৰামচৰণ	B-PER
ঠাকুৰদেৱে	I-PER
সেইবোৰ	O
সংৰক্ষণ	O
কৰি	O
ৰাখিছিল	O
।	O

১৯১৪	B-YEAR
চনত	I-YEAR
সত্ৰৰ	O
কীৰ্তনঘৰৰ	O
চৌহদত	O
মাধবদেৱ	B-LOC
পুথিভঁৰাল	I-LOC
স্থাপন	O
কৰা	O
হয়	O
।	O

পেনিং	O
শ্বটত	O
কাট	O
পইণ্ট	O
বিচাৰিযেই	O
নাপাওঁ	O
।	O

শিৱসাগৰ	B-LOC
জিলাত	O
থকা	O
শিলাকুটি	B-LOC
মৌজাই	O
এতিয়াও	O
তাৰ	O
স্বাক্ষৰ	O
বহন	O
কৰিছে	O
।	O

ভাৰতীয়	O
আইনৰ	O
অধীনত	O
বন্য	O
প্ৰাণী	O
সংৰক্ষণৰ	O
বাবে	O
কাজিৰঙা	B-LOC
ৰাষ্ট্ৰীয়	I-LOC
উদ্যানক	I-LOC
সৰ্বাধিক	O
ৰক্ষণা	O
-	O
বেক্ষণ	O
দিয়া	O
হৈছে	O
।	O

ইয়েই	O
পৰশুৰামকুণ্ড	B-LOC
নামেৰে	O
জনপ্ৰিয়	O
।	O

একে	O
ধৰণৰ	O
মুখমণ্ডপে	O
মন্দিৰত	O
প্ৰৱেশৰ	O
সুবিধা	O
প্ৰদান	O
কৰে	O
।	O

পৰবৰ্তী	O
সময়ত	O
মংগোলীয়	B-MISC
সকল	O
আহিল	O
।	O

গুৱাহাটীৰ	B-LOC
ভাৰতৰ	B-LOC
ভিতৰতে	O
দ্ৰুত	O
গতিত	O
বৰ্ধিত	O
এখন	O
নগৰ	O
।	O

একেখন	O
চোতালত	O
ককায়েক	O
-	O
ভায়েক	O
,	O
মাক	O
-	O
দেউতাক	O
,	O
ককাই	O
-	O
আইতাক	O
থাকে	O
।	O

ইয়াৰে	O
এটা	O
সুঁতি	O
ব্ৰহ্মপুত্ৰৰ	B-LOC
মূলপথেৰে	O
আৰু	O
আনটো	O
বুঢ়ীদিহিং	B-LOC
নদীৰ	I-LOC
সুঁতিৰে	O
বৈ	O
যাবলৈ	O
ধৰাত	O
মাজুলী	B-LOC
নদীদ্বীপৰ	O
উৎপত্তি	O
হয়	O
।	O

লক্ষ্য	O
কৰিছো	O
ৰেলপথৰ	O
দুয়োকাষে	O
সেউজীয়া	O
বননি	O
,	O
সৰু	O
সৰু	O
চহৰ	O
বা	O
গাঁও	O
।	O

জনসাধৰণৰ	O
দ্বাৰা	O
পৰিচালিত	O
পেৰুৰ	B-LOC
স্বাস্থ্যকেন্দ্ৰবোৰ	O
সপেনীয়	B-MISC
ভাষাত	O
ট্ৰন্ট্টত্ৰবুলি	O
কয়	O
।	O

ফলত	O
অৰ্জুনে	B-PER
ঘোঁৰা	O
এৰিদিবলৈ	O
কোৱাত	O
ৰানী	O
প্ৰমীলা	B-PER
অমান্তি	O
হয়	O
।	O

বাল্টিমোৰৰ	B-LOC
আটাইতকৈ	O
দামী	O
হোটেলবোৰ	O
ইয়াতেই	O
অৱস্থিত	O
।	O

লাওখোৱা	B-LOC
অভয়াৰণ্যৰ	I-LOC
মাটিকালি	O
প্ৰায়	O
৭০.১৩	O
বৰ্গকিলোমিটাৰ	O
।	O

গুৱাহাটীত	B-LOC
তেতিয়া	O
ৰাতিপুৱা	O
বটা	O
বাজিছে	O
।	O

সন্মুখত	O
ছাত্ৰ	O
-	O
ছাত্ৰীসকলে	O
খেলিব	O
পৰাকৈ	O
এখন	O
উদ্যান	O
আছে	O
।	O

মানুহৰ	O
মনত	O
শ্ৰদ্ধা	O
-	O
ভক্তিৰ	O
পৱিত্ৰ	O
অনুভৱ	O
জগাই	O
তোলে	O
।	O

তিনিও	O
ওলালো	O
।	O

মহাপুৰুষে	O
নিজে	O
তেৰাৰ	O
আত্ম	O
পৰিচয়	O
ভাগৱতৰ	B-MISC
দশম	O
স্কন্ধত	O
সুন্দৰভাৱে	O
বেকত	O
কৰি	O
বৰদোৱা	B-LOC
নামৰ	O
গাওঁ	O
খনৰ	O
কথা	O
সকলোৱে	O
বুজিব	O
পৰাকৈ	O
লিখি	O
গৈছে	O
।	O

অৰ্থাৎ	O
সেই	O
সময়ত	O
উদ্যোগ	O
প্ৰতিষ্ঠা	O
একেবাৰেই	O
হোৱা	O
নাছিল	O
বুলিব	O
নোৱাৰি	O
।	O

আমাৰ	O
প্ৰথমে	O
কিবা	O
আচহুৱা	O
লাগিছিল	O
।	O

এই	O
মন্দিৰসমূহৰ	O
উপৰিও	O
জয়সাগৰ	B-LOC
পুখুৰীৰ	I-LOC
দক্ষিণ	O
-	O
পশ্চিম	O
পাৰত	O
ইটাৰ	O
দ্বাৰা	O
নিৰ্মিত	O
এটা	O
সৰু	O
মন্দিৰ	O
আছে	O
।	O

টিলিঙা	B-LOC
মন্দিৰৰ	I-LOC
সতে	O
এক	O
বিশ্বাস	O
জড়িত	O
হৈ	O
আছে	O
।	O

ইয়াৰ	O
কাৰণ	O
আছিল	O
১৮৯৫ত	B-YEAR
ইবাবিছসকলে	O
মুস্কাট	B-LOC
আক্ৰমণ	O
কৰিছিল	O
।	O

এইখিনতে	O
মোৰ	O
মনলৈ	O
অহা	O
এটা	O
কথা	O
হ'ল	O
যে	O
আমেৰিকাৰ	B-LOC
শ্বপিং	O
মল	O
,	O
দোকান	O
-	O
বজাৰ	O
,	O
বাটে	O
-	O
ঘাটে	O
থকা	O
আৰু	O
সুৰা	O
ব্যৱসায়িক	O
প্ৰতিষ্ঠানটো	O
হুইল	O
চেয়াৰ	O
ব্যৱহাৰকাৰীসকলৰ	O
বাবে	O
বিশেষ	O
প্ৰায়বোৰ	O
২০১১	B-YEAR
চনৰ	I-YEAR
জানুৱাৰীৰ	O
শেষত	O
সপ্তাহতেই	O
থকা	O
।	O

তাম্ৰেশ্বৰী	B-LOC
মন্দিৰত	I-LOC
উদ্ধাৰ	O
কৰা	O
শিলালিপিত	O
বৰ্ণনা	O
কৰা	O
মতে	O
১৩৬৪	B-YEAR
শকত	I-YEAR
চুতীয়া	O
ৰজা	O
মুক্ত	B-PER
ধৰ্মনাৰায়ণে	I-PER
ইটা	O
ব্যৱহাৰ	O
কৰি	O
মন্দিৰৰ	O
দেৱাল	O
নিৰ্মাণ	O
কৰাইছিল	O
।	O

এই	O
অভয়াৰণ্যত	O
সাধাৰণতে	O
এশিঙীয়া	O
গঁড়	O
,	O
গাহৰি	O
,	O
বনৰীয়া	O
ম'হ	O
,	O
হৰিণ	O
,	O
নাহৰফুটুকী	O
বাঘ	O
,	O
উলুম'ৰা	O
,	O
কাছ	O
,	O
সাপ	O
ইত্যাদি	O
পোৱা	O
যায়	O
।	O

আশ্ৰমৰ	O
কাষেৰে	O
গংগা	B-LOC
নামৰ	O
জুৰি	O
বৈ	O
গৈছে	O
।	O

গুৱাহাটীৰ	B-LOC
পৰা	O
চন্দ্ৰপুৰ	B-LOC
হৈ	O
আহিলে	O
এই	O
অভয়াৰণ্য	O
৩৫	O
কি:মি:	O
আৰু	O
৩৭	B-LOC
নং	I-LOC
ৰাষ্ট্ৰীয়	I-LOC
ঘাইপথৰে	I-LOC
সোণাপুৰ	B-LOC
হৈ	O
আহিলে	O
৫২	O
কি.	O
মি.	O
দূৰত্বত	O
অৱস্থিত	O
।	O

পেৰু	B-LOC
ভাৰতবৰ্ষৰ	B-LOC
দৰে	O
এখন	O
দুখীয়া	O
দেশ	O
।	O

গুৱাহাটীৰ	B-LOC
চিত্ৰাচলত	B-LOC
থকা	O
নৱগ্ৰহ	B-LOC
মন্দিৰ	I-LOC
স্বৰ্গদেও	O
ৰাজেশ্বৰ	B-PER
সিংহই	I-PER
১৭৫২	B-YEAR
চনত	I-YEAR
পুনৰ	O
নিৰ্মাণ	O
কৰিছিল	O
।	O

ক'লা	O
শিল	O
খোদিত	O
কৰা	O
অনন্তশায়ী	O
বিষ্ণুমূৰ্তিটো	O
উন্নতমানৰ	O
স্থাপত্যৰ	O
নিদৰ্শন	O
।	O

কিন্তু	O
নিমিলে	O
ভাষা	O
।	O

ইয়াত	O
দৌলৰ	B-ENT
দিনা	O
বংশীগোপালৰ	B-PER
অধিবাস	O
কৰাৰ	O
লগতে	O
নাম	O
-	O
কীৰ্তন	O
কৰা	O
হয়	O
।	O

যোৰহাটৰ	B-LOC
পৰা	O
চন্দ্ৰধৰ	B-PER
বৰুৱা	I-PER
,	O
ডিম্বেশ্বৰ	B-PER
নেওগ	I-PER
,	O
মিত্ৰদেৱ	B-PER
মহন্ত	I-PER
আদি	O
ব্যক্তিয়ে	O
অসম	B-ORG
সাহিত্য	I-ORG
সভাৰ	I-ORG
সভাপতিৰ	O
পদ	O
অলঙ্কৃত	O
কৰিছিল	O
।	O

প্ৰতিবছৰে	O
ফাগুনৰ	O
শুক্লা	O
মহাষ্টমীৰ	O
পৰা	O
একাদশীলৈ	O
ইয়াত	O
এখন	O
মেলা	O
উদযাপন	O
কৰা	O
হয়	O
।	O

এঠাইত	O
প্ৰতিঘৰ	O
মানুহৰ	O
চোতালতে	O
ধানৰ	O
বস্তা	O
দ'ম	O
দ'ম	O
কৰি	O
জাপি	O
তিৰ্পালেৰে	O
ঢাকি	O
থোৱা	O
দেখিছিলো	O
।	O

আজিকালিও	O
ব্ৰহ্মপুত্ৰৰ	B-LOC
উত্তৰ	O
পাৰে	O
কোনো	O
কোনো	O
ঠাইত	O
অশোকাষ্টমীত	B-ENT
ধৰ্মীয়	O
কাৰ্য্য	O
অনুষ্ঠিত	O
হোৱাৰ	O
লগতে	O
মেলাও	O
হয়	O
।	O

গুৱাহাটীৰ	B-LOC
চৌপাশৰ	O
অৰণ্যত	O
যথেষ্ট	O
সংখ্যক	O
হাতী	O
,	O
বাঘ	O
,	O
বান্দৰ	O
আদি	O
জীৱ	O
-	O
জন্তুৰ	O
উপৰিও	O
বিভিন্ন	O
প্ৰজাতিৰ	O
চৰাই	O
-	O
চিৰিকতি	O
পোৱা	O
যায়	O
।	O

পিছলৈ	O
অৰণ্যখন	O
সৰু	O
সৰু	O
গাঁও	O
আৰু	O
চাহ	O
বাগানে	O
আৱৰি	O
ধৰে	O
।	O

তেওঁলোকে	O
পেট্ৰ'ল	O
আৰু	O
পেট্ৰলজাতীয়	O
সম্পদ	O
,	O
পলাষ্টিক	O
,	O
যন্ত্ৰ	O
-	O
পাতি	O
,	O
গাডী	O
,	O
গম	O
আৰু	O
কাগজ	O
আমদানি	O
কৰিব	O
লাগে	O
।	O

পাচৰ	O
পৰ্য্যায়ত	O
ৰবিদাসৰ	B-PER
বংশৰ	O
বাহুদ	B-PER
নামৰ	O
এজন	O
ব্ৰাহ্মণে	O
বৈষ্ণৱ	O
সন্ত	O
দামোদৰদেৱ	B-PER
আতাক	I-PER
সত্ৰ	O
প্ৰতিষ্ঠাৰ	O
বাবে	O
মন্দিৰটো	O
দি	O
দিছিল	O
।	O

এই	O
সংৰক্ষিত	O
বনাঞ্চলখন	O
২০০৩	B-YEAR
চনত	I-YEAR
বন্যপ্ৰাণী	O
অভয়াৰণ্য	O
হিচাপে	O
ঘোষণা	O
কৰা	O
হয়	O
।	O

ইউভিৰ্ছেল	B-ORG
ষ্টুডিঅ'	I-ORG
চোৱা	O
।	O

এই	O
দৌল	O
সমূহ	O
ইটা	O
আৰু	O
শিলৰ	O
দ্বাৰা	O
নিৰ্মিত	O
।	O

সেই	O
হাবিখনেই	O
বৰ্তমানৰ	O
কাজিৰঙা	B-LOC
।	O

ব্ৰিটিছ	O
শাসন	O
যদিও	O
নানা	O
বিদ্ৰোহ	O
,	O
আন্দোলন	O
আদিৰ	O
পৰা	O
মুক্ত	O
নাছিল	O
,	O
তথাপিও	O
,	O
এই	O
ঐতিহাসিক	O
চহৰ	O
খনৰ	O
পুনৰ	O
নিৰ্মাণত	O
তেওঁলোকৰ	O
অৱদান	O
অনস্বীকাৰ্য্য	O
।	O

মধ্যযুগৰ	O
পিছৰচোৱা	O
সময়ত	O
দেৱোত্তৰ	O
ভূমিৰ	O
ওপৰত	O
এই	O
শিৱ	O
মন্দিৰটো	O
সজোৱা	O
হৈছে	O
।	O

বৃটিছসকলৰ	O
দিনত	O
এই	O
পুখুৰীটো	O
তৃতীয়	B-PER
জৰ্জৰ	I-PER
নামেৰে	O
জৰ্জ	B-LOC
লেক	I-LOC
নামে	O
পৰিচিত	O
আছিল	O
।	O

যি	O
হ'ব	O
-	O
ইয়াত	O
এয়া	O
বিষ্ণুমন্দিৰ	O
আছে	O
-	O
ধোপৰগুৰি	B-LOC
বৈষ্ণৱ	I-LOC
সত্ৰ	I-LOC
আছে	O
,	O
কেদাৰটো	B-LOC
শিৱমন্দিৰ	O
,	O
-	O
সিও	O
হেনো	O
অৰ্ধনাৰীশ্বৰ	O
,	O
এটা	O
গণেশৰ	B-PER
মন্দিৰ	O
আছে	O
,	O
কামেশ্বৰ	B-LOC
দেৱালয়ো	I-LOC
মন্দিৰ	O
-	O
কিন্তু	O
আগতে	O
হেনো	O
কামদেৱৰ	B-PER
মন্দিৰটো	O
শক্তিমান	O
-	O
হিন্দুৰ	B-MISC
আটাইবোৰ	O
বিশ্বাসেই	O
ইয়াতে	O
থুপ	O
খাই	O
আছে	O
।	O

তাৰ	O
পিছত	O
লিষ্টৰ	O
পৰা	O
ছোৱালীহঁতে	O
বাচি	O
দিয়া	O
হোটেলবোৰত	O
ফোনেৰে	O
যোগাযোগ	O
কৰি	O
কোঠা	O
খালি	O
আছে	O
নে	O
নাই	O
খবৰ	O
ল'লোঁ	O
।	O

দোকানত	O
একে	O
ধৰণৰ	O
অংশ	O
আছে	O
,	O
বহুৱাই	O
দিয়া	O
।	O

বাকী	O
অংশ	O
উজ্জ্বল	O
খয়েৰী	O
ৰঙৰ	O
।	O

সেৱক	O
ভকতসকলে	O
এই	O
তিনি	O
গুৰু	O
আসনত	O
শংকৰদেৱ	B-PER
,	O
মাধবদেৱ	B-PER
আৰু	O
পদ্ম	B-PER
আতা	I-PER
বা	O
বদুলা	B-PER
আতাৰ	I-PER
বুলি	O
মান্যতা	O
দি	O
আহিছে	O
।	O

ই	O
এটা	O
আঠকোনীয়া	O
দুমহলীয়া	O
ঘৰ	O
।	O

বৰ্তমান	O
অৱশ্যে	O
এই	O
কুণ্ড	O
ব্ৰহ্মপুত্ৰৰ	B-LOC
বুকুত	O
লীন	O
গ'ল	O
।	O

ইয়াৰ	O
উপৰি	O
আউনীআটী	B-LOC
সত্ৰত	I-LOC
ভালেমান	O
প্ৰাচীন	O
অসমীয়া	O
গহনা	O
-	O
গাঁঠৰি	O
,	O
হস্তশিল্প	O
আৰু	O
পুথি	O
-	O
পাঁজি	O
সংৰক্ষিত	O
হৈ	O
আছে	O
,	O
যিবোৰ	O
অৱশ্যেই	O
দৰ্শনীয়	O
।	O

জিয়োগ্ৰাফিকেল	O
টুৰৰ	O
ক্তিষ্টিয়ান	B-PER
নামৰ	O
লৰাজনে	O
ঠিক	O
সময়ত	O
আমাক	O
কুচকো	B-LOC
বন্দৰত	O
নমাই	O
দিলে	O
।	O

সাঁচিপতিয়া	O
পুথি	O
এখনত	O
উল্লেখ	O
থকা	O
মতে	O
দেৱালয়	O
খনৰ	O
দৌলৰ	O
জোখ	O
-	O
মেৰে	O
দৌল	O
২১	O
হাত	O
;	O
গহ্বৰ	O
৪	O
হাত	O
,	O
বাৰ	O
ডাঠে	O
২	O
হাত	O
,	O
ওখকে	O
দৌল	O
মুধলৈ	O
৫	O
হাত	O
,	O
পথালি	O
৮	O
হাত	O
,	O
বাৰ	O
ডাঠে	O
মুধে	O
৩	O
হাত	O
,	O
পাচেদি	O
বাৰ	O
ডাঠে	O
২	O
হাতলৈ	O
।	O

নিদ্দেৰ্শ	O
মতে	O
কাম	O
কৰিলো	O
।	O

১৬৭১	B-YEAR
শকত	I-YEAR
শৰাইঘাটত	B-LOC
আহোম	B-MISC
আৰু	O
মোগলৰ	B-MISC
মাজত	O
হোৱা	O
যুদ্ধৰ	O
সোঁৱৰণি	O
হিচাপে	O
অসম	B-ORG
চৰকাৰে	I-ORG
পাৰ্কখন	O
নিৰ্মাণ	O
কৰিছে	O
।	O

ৰাইমনা	B-LOC
সোণালী	O
বান্দৰৰ	O
বাবে	O
বিখ্যাত	O
।	O

বিদেশৰ	O
মাটিত	O
তেওঁলোকৰ	O
চৰিত্ৰ	O
বেলেগ	O
আৰু	O
ভাৰতৰ	B-LOC
মাটিত	O
তেওঁলোক	O
লেতেৰা	O
ভাৰতীয়	B-MISC
।	O

পৰ্যটকসকলে	O
ইয়ালৈ	O
আহিবলৈ	O
৪০	O
কি:মি:	O
আঁতৰৰ	O
মাৰগোৱাৰ	B-LOC
পৰা	O
টেক্সি	O
আৰু	O
অটো	O
ৰিক্সাৰো	O
সহায়	O
ল'ব	O
পাৰে	O
।	O

সংলগ্ন	O
অইন	O
চাৰিটা	O
মন্দিৰটো	O
গনেশ	B-PER
দেৱতা	I-PER
,	O
হনুমান	B-PER
,	O
বিশ্বকৰ্মা	B-PER
আৰু	O
শনি	B-PER
দেৱতাৰ	O
মূৰ্তি	O
স্থাপন	O
কৰা	O
হৈছে	O
।	O

সেইসময়ত	O
নিকটৱৰ্তী	O
কছাৰী	O
ৰজাই	O
ভূঞা	O
ৰাজ্য	O
আক্ৰমণ	O
কৰে	O
।	O

ব্ৰহ্মপুত্ৰৰ	B-LOC
গৰাখহনীয়াই	O
উটুৱাই	O
নি	O
জমা	O
কৰা	O
পলসুৱা	O
মাটিৰে	O
এনে	O
ক্ষেত্ৰ	O
গঠিত	O
হয়	O
।	O

১৬৮৫	B-YEAR
চনত	I-YEAR
স্বৰ্গদেউ	O
গদাধৰ	B-PER
সিংহই	I-PER
বিশ্বনাথ	B-LOC
মন্দিৰ	I-LOC
নিৰ্মাণ	O
কৰিছিল	O
বুঢ়ীগাং	B-LOC
নদীৰ	I-LOC
পাৰত	O
।	O

হায়দৰাবাদ	B-LOC
বিখ্যাত	O
ইয়াৰ	O
খাৰু	O
-	O
মণিৰ	O
বজাৰৰ	O
বাবেও	O
।	O

অৰুণাচলত	B-LOC
মই	O
কোনো	O
প্ৰভাৱশালী	O
ব্যক্তি	O
নাছিলো	O
।	O

দেওপাহাৰ	B-LOC
বা	O
দেওপৰ্বত	B-LOC
নামৰ	O
অৰ্থ	O
হৈছে	O
ঈশ্বৰৰ	O
পাহাৰ	O
।	O

আগতে	O
আমেৰিকাৰ	B-LOC
ইণ্টালিজেণ্ট	O
বিভাগত	O
কাম	O
কৰোতেই	O
স্পেনীচ	B-MISC
শিকিছিল	O
।	O

এই	O
গুহা	O
যুক্ত	O
কোঠা	O
চাও	O
-	O
চালিসমূহ	O
,	O
প্ৰায়ে	O
দুমহলীয়া	O
আৰু	O
খোলাযুক্ত	O
পথৰ	O
মাজেৰে	O
প্ৰৱেশ	O
কৰা	O
হয়	O
।	O

তেতিয়াৰ	O
পৰাই	O
এই	O
নামঘৰটোৰ	O
লগতে	O
অঞ্চলটোৰ	O
নাম	O
ঢেকীয়াখোৱা	B-LOC
হয়	O
।	O

মন্দিৰৰত	O
দৈনিক	O
পূজা	O
-	O
অৰ্চনাৰ	O
লগতে	O
বিবাহ	O
,	O
অন্ন	O
-	O
প্ৰসন্ন	O
আদিওঁ	O
সম্পন্ন	O
হয়	O
।	O

এই	O
দ'লত	O
শিৱৰাত্ৰিৰ	B-ENT
অষ্টপ্ৰহৰ	B-ENT
শিৱপূজা	I-ENT
হয়	O
।	O

এই	O
আশ্ৰমতে	O
অতিথিসকলৰ	O
বাবে	O
এটা	O
অতিথিগৃহ	O
থকাৰ	O
উপৰি	O
আশ্ৰমত	O
ব্যক্তিগত	O
তম্ভ	O
টনাৰ	O
বাবে	O
ঠাই	O
আছে	O
।	O

নামটো	O
আহিছে	O
মওলিনবোউ	O
শব্দৰ	O
পৰা	O
।	O

গতি	O
নিয়ন্ত্ৰণ	O
কৰিবৰ	O
বাবে	O
ঠায়	O
ঠায়	O
চাইনবোডৰ্	O
লিখি	O
থোৱা	O
হৈচে	O
।	O

ইতিমধ্যে	O
কিছুমান	O
ঠাইত	O
খোজকাঢ়ি	O
ফুৰাৰ	O
বাবে	O
মোৰ	O
ঠাইবোৰ	O
অতি	O
চিনাকি	O
হৈ	O
